#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000913.3",239419,240189,"-",946585,"yafV","b0219","NP_414754.1",256,"2-oxoglutaramate amidase"
"chromosome","NC_000913.3",240343,240816,"+",946530,"ivy","b0220","NP_414755.1",157,"periplasmic chaperone, inhibitor of vertebrate C-type lysozyme"
"chromosome","NC_000913.3",240859,243303,"-",949007,"fadE","b0221","NP_414756.2",814,"acyl-CoA dehydrogenase"
"chromosome","NC_000913.3",243543,244121,"+",949134,"gmhA","b0222","NP_414757.1",192,"D-sedoheptulose 7-phosphate isomerase"
"chromosome","NC_000913.3",244327,245094,"+",944906,"yafJ","b0223","NP_414758.1",255,"putative glutamine amidotransferase YafJ"
"chromosome","NC_000913.3",245065,245805,"-",944910,"dpaA","b0224","NP_414759.1",246,"peptidoglycan meso-diaminopimelic acid protein amidase A"
"chromosome","NC_000913.3",245961,246239,"-",944911,"yafQ","b0225","NP_414760.1",92,"ribosome-dependent mRNA interferase toxin YafQ"
"chromosome","NC_000913.3",246242,246502,"-",944914,"dinJ","b0226","NP_414761.1",86,"antitoxin/DNA-binding transcriptional repressor DinJ"
"chromosome","NC_000913.3",246712,247461,"+",944899,"yafL","b0227","NP_414762.1",249,"NlpC/P60 family protein YafL"
"chromosome","NC_000913.3",247637,248134,"+",944913,"rayT","b0228","NP_414763.1",165,"REP-associated tyrosine transposase"
"chromosome","NC_000913.3",250898,251953,"+",944922,"dinB","b0231","NP_414766.1",351,"DNA polymerase IV"
"chromosome","NC_000913.3",252005,252298,"+",944920,"yafN","b0232","NP_414767.1",97,"antitoxin YafN"
"chromosome","NC_000913.3",252301,252699,"+",944916,"yafO","b0233","NP_414768.1",132,"ribosome-dependent mRNA interferase toxin YafO"
"chromosome","NC_000913.3",252709,253161,"+",944912,"yafP","b0234","NP_414769.1",150,"putative N-acetyltransferase YafP"
"chromosome","NC_000913.3",254259,255716,"-",945013,"pepD","b0237","NP_414772.1",485,"peptidase D"
"chromosome","NC_000913.3",255977,256435,"+",944817,"gpt","b0238","NP_414773.1",152,"xanthine-guanine phsophoribosyltransferase"
"chromosome","NC_000913.3",256527,257771,"+",946039,"frsA","b0239","NP_414774.1",414,"fermentation-respiration switch protein"
"chromosome","NC_000913.3",257923,258426,"-",38094937,"insB9","b4710","YP_009518739.1",167,"IS1 family transposase B"
"chromosome","NC_000913.3",258345,258620,"-",38094938,"insA9","b4709","YP_009518740.1",91,"IS1 family repressor TnpA"
"chromosome","NC_000913.3",259045,260100,"-",944926,"phoE","b0241","NP_414776.1",351,"outer membrane porin PhoE"
"chromosome","NC_000913.3",260388,261491,"+",946425,"proB","b0242","NP_414777.1",367,"glutamate 5-kinase"
"chromosome","NC_000913.3",261503,262756,"+",946680,"proA","b0243","NP_414778.1",417,"glutamate-5-semialdehyde dehydrogenase"
"chromosome","NC_000913.3",263328,263669,"-",946726,"ykfI","b0245","NP_414779.1",113,"toxin of the YkfI-YafW toxin-antitoxin system"
"chromosome","NC_000913.3",263690,264007,"-",944929,"yafW","b0246","NP_414780.1",105,"antitoxin of the YkfI-YafW toxin-antitoxin pair"
"chromosome","NC_000913.3",264026,264247,"-",1450236,"ykfH","b4504","YP_588435.1",73,"DUF987 domain-containing protein YkfH"
"chromosome","NC_000913.3",264256,264732,"-",944930,"ykfG","b0247","NP_414781.1",158,"RadC-like JAB domain-containing protein YkfG"
"chromosome","NC_000913.3",264748,265206,"-",944931,"yafX","b0248","NP_414782.1",152,"protein YafX"
"chromosome","NC_000913.3",265304,265543,"-",948839,"ykfF","b0249","NP_414783.1",79,"protein YkfF"
"chromosome","NC_000913.3",265620,266087,"-",946846,"ykfB","b0250","NP_414784.1",155,"protein YkfB"
"chromosome","NC_000913.3",266110,266553,"-",944934,"yafY","b0251","NP_414785.4",147,"inner membrane lipoprotein YafY"
"chromosome","NC_000913.3",267184,268005,"-",945373,"yafZ","b0252","NP_414786.4",273,"DUF932 domain-containing protein YafZ"
"chromosome","NC_000913.3",268097,268960,"-",949004,"ykfA","b0253","NP_414787.4",287,"putative GTP-binding protein YkfA"
"chromosome","NC_000913.3",269289,270182,"-",945417,"perR","b0254","NP_414788.1",297,"putative transcriptional regulator PerR"
"chromosome","NC_000913.3",270603,271754,"+",949005,"insI1","b0256","NP_414790.1",383,"IS30 family transposase"
"chromosome","NC_000913.3",272847,273992,"+",944940,"ykfC","b0258","YP_009518741.1",381,"PF00078 domain-containing protein YkfC"
"chromosome","NC_000913.3",274101,275081,"-",944941,"insH1","b0259","NP_414793.2",326,"IS5 family transposase and trans-activator"
"chromosome","NC_000913.3",275325,276728,"+",946284,"mmuP","b0260","NP_414794.4",467,"S-methyl-L-methionine transporter"
"chromosome","NC_000913.3",276715,277647,"+",946143,"mmuM","b0261","NP_414795.1",310,"homocysteine S-methyltransferase"
"chromosome","NC_000913.3",277756,278802,"-",947676,"afuC","b0262","NP_414796.2",348,"ABC transporter ATP-binding protein AfuC"
"chromosome","NC_000913.3",279178,279681,"-",947698,"insB2","b0264","NP_414798.1",167,"IS1 family protein InsB"
"chromosome","NC_000913.3",279600,279875,"-",944946,"insA2","b0265","NP_414799.1",91,"IS1 family protein InsA"
"chromosome","NC_000913.3",280385,280735,"-",944944,"yagB","b0266","YP_009518742.1",116,"orphan antitoxin YagB"
"chromosome","NC_000913.3",280829,281983,"-",944937,"yagA","b0267","NP_414801.1",384,"integrase core domain-containing protein YagA"
"chromosome","NC_000913.3",282278,283186,"+",944925,"yagE","b0268","NP_414802.2",302,"putative 2-dehydro-3-deoxygluconate aldolase"
"chromosome","NC_000913.3",283201,285168,"+",944928,"yagF","b0269","NP_414803.1",655,"D-xylonate dehydratase"
"chromosome","NC_000913.3",285395,286777,"+",944947,"yagG","b0270","NP_414804.1",460,"putative D-xylonate transporter YagG"
"chromosome","NC_000913.3",286789,288399,"+",944949,"yagH","b0271","NP_414805.1",536,"putative xylosidase/arabinosidase"
"chromosome","NC_000913.3",288404,289162,"-",945016,"xynR","b0272","NP_414806.1",252,"DNA-binding transcriptional repressor XynR"
"chromosome","NC_000913.3",289301,290305,"-",944844,"argF","b0273","NP_414807.1",334,"ornithine carbamoyltransferase ArgF"
"chromosome","NC_000913.3",290275,290370,"-",63925624,"argL","b4766","YP_010051174.1",31,"putative translational regulatory protein ArgL"
"chromosome","NC_000913.3",290510,290638,"+",7751632,"ykgS","b4688","YP_009518743.1",42,"protein YkgS"
"chromosome","NC_000913.3",290649,291152,"-",944950,"insB3","b0274","NP_414808.1",167,"IS1 family protein InsB"
"chromosome","NC_000913.3",291071,291346,"-",944951,"insA3","b0275","NP_414809.1",91,"IS1 family protein InsA"
"chromosome","NC_000913.3",291500,292231,"+",949094,"yagJ","b0276","YP_009518744.1",243,"protein YagJ"
"chromosome","NC_000913.3",292322,292948,"-",945847,"yagK","b0277","NP_414811.1",208,"uncharacterized protein YagK"
"chromosome","NC_000913.3",293220,293918,"-",945845,"yagL","b0278","NP_414812.1",232,"resolvase-like catalytic domain-containing protein YagL"
"chromosome","NC_000913.3",293945,294799,"-",944959,"yagM","b0279","NP_414813.1",284,"protein YagM"
"chromosome","NC_000913.3",294918,295142,"-",38094939,"ykgV","b4729","YP_009518745.1",74,"protein YkgV"
"chromosome","NC_000913.3",295139,295579,"-",945349,"yagN","b0280","NP_414814.1",146,"protein YagN"
"chromosome","NC_000913.3",295696,297096,"-",947351,"intF","b0281","NP_414815.1",466,"putative phage integrase"
"chromosome","NC_000913.3",297381,297791,"-",947411,"yagP","b0282","YP_009518746.1",136,"putative LysR family substrate binding domain-containing protein YagP"
"chromosome","NC_000913.3",297770,298726,"-",945010,"paoD","b0283","NP_414817.1",318,"molybdenum cofactor insertion chaperone PaoD"
"chromosome","NC_000913.3",298736,300934,"-",944961,"paoC","b0284","NP_414818.1",732,"aldehyde dehydrogenase: molybdenum cofactor-binding subunit"
"chromosome","NC_000913.3",300931,301887,"-",945710,"paoB","b0285","NP_414819.1",318,"aldehyde dehydrogenase, FAD-binding subunit"
"chromosome","NC_000913.3",301884,302573,"-",945330,"paoA","b0286","NP_414820.1",229,"aldehyde dehydrogenase, Fe-S subunit"
"chromosome","NC_000913.3",302991,303605,"+",945677,"yagU","b0287","NP_414821.1",204,"DUF1440 domain-containing inner membrane protein YagU"
"chromosome","NC_000913.3",303853,304182,"-",945905,"ykgJ","b0288","NP_414822.1",109,"putative metal-chelating domain-containing protein YkgJ"
"chromosome","NC_000913.3",304495,305205,"-",946631,"ecpE","b0289","NP_414823.2",236,"putative fimbrial chaperone EcpE"
"chromosome","NC_000913.3",305174,306817,"-",947349,"ecpD","b0290","NP_414824.1",547,"fimbrial adhesin EcpD"
"chromosome","NC_000913.3",306807,309332,"-",947606,"ecpC","b0291","NP_414825.1",841,"putative fimbrial usher protein EcpC"
"chromosome","NC_000913.3",309358,310026,"-",948806,"ecpB","b0292","NP_414826.1",222,"putative fimbrial chaperone EcpB"
"chromosome","NC_000913.3",310084,310671,"-",948759,"ecpA","b0293","NP_414827.1",195,"common pilus major subunit"
"chromosome","NC_000913.3",310746,311336,"-",944966,"matA","b0294","NP_414828.1",196,"DNA-binding transcriptional dual regulator MatA"
"chromosome","NC_000913.3",312112,312339,"+",944962,"ykgL","b0295","NP_414829.1",75,"uncharacterized protein YkgL"
"chromosome","NC_000913.3",312374,312514,"-",1450238,"ykgO","b4506","YP_588437.1",46,"50S ribosomal subunit protein L36B"
"chromosome","NC_000913.3",312514,312777,"-",944960,"ykgM","b0296","NP_414830.1",87,"50S ribosomal subunit protein L31B"
"chromosome","NC_000913.3",313141,313242,"-",7751635,"ykgR","b4671","YP_002791238.1",33,"putative membrane protein YkgR"
"chromosome","NC_000913.3",315291,315590,"+",944952,"insE1","b0298","NP_414832.2",99,"IS3 element protein InsE"
"chromosome","NC_000913.3",315587,316453,"+",944948,"insF1","b0299","NP_414833.1",288,"IS3 element protein InsF"
"chromosome","NC_000913.3",317726,318319,"-",944974,"rclC","b0301","NP_414835.2",197,"DUF417 domain-containing inner membrane protein RclC"
"chromosome","NC_000913.3",318331,318567,"-",945658,"rclB","b0303","NP_414837.2",78,"DUF1471 domain-containing protein RclB"
"chromosome","NC_000913.3",318676,320001,"-",946092,"rclA","b0304","NP_414838.2",441,"cupric reductase RclA"
"chromosome","NC_000913.3",320227,321081,"+",945616,"rclR","b0305","NP_414839.1",284,"DNA-binding transcriptional activator RclR"
"chromosome","NC_000913.3",321608,322327,"+",948438,"ykgE","b0306","NP_414840.1",239,"putative lactate utilization oxidoreductase YkgE"
"chromosome","NC_000913.3",322338,323765,"+",944980,"ykgF","b0307","NP_414841.1",475,"putative amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain"
"chromosome","NC_000913.3",323758,324453,"+",945906,"ykgG","b0308","NP_414842.4",231,"DUF162 domain-containing lactate utilization protein YkgG"
"chromosome","NC_000913.3",324696,325364,"-",947513,"ykgH","b0310","NP_414844.1",222,"uncharacterized protein YkgH"
"chromosome","NC_000913.3",325577,327247,"-",945716,"betA","b0311","NP_414845.1",556,"choline dehydrogenase"
"chromosome","NC_000913.3",327261,328733,"-",947376,"betB","b0312","NP_414846.1",490,"betaine aldehyde dehydrogenase"
"chromosome","NC_000913.3",328747,329334,"-",944981,"betI","b0313","NP_414847.3",195,"DNA-binding transcriptional repressor BetI"
"chromosome","NC_000913.3",329463,331496,"+",945079,"betT","b0314","NP_414848.1",677,"choline:H(+) symporter"
"chromosome","NC_000913.3",331802,331876,"+",38094940,"yahV","b4730","YP_009518747.1",24,"protein YahV"
"chromosome","NC_000913.3",332371,333459,"+",947459,"pdeL","b0315","NP_414849.1",362,"DNA-binding transcriptional regulator/c-di-GMP phosphodiesterase PdeL"
"chromosome","NC_000913.3",333501,334433,"-",945278,"yahB","b0316","NP_414850.1",310,"putative LysR-type DNA-binding transcriptional regulator YahB"
"chromosome","NC_000913.3",334525,335022,"-",947337,"yahC","b0317","NP_414851.1",165,"uncharacterized protein YahC"
"chromosome","NC_000913.3",335280,335885,"+",947681,"yahD","b0318","NP_414852.1",201,"ankyrin repeat-containing protein YahD"
"chromosome","NC_000913.3",335925,336788,"+",947134,"yahE","b0319","NP_414853.1",287,"DUF2877 domain-containing protein YahE"
"chromosome","NC_000913.3",336778,338325,"+",947298,"yahF","b0320","NP_414854.1",515,"putative acyl-CoA synthetase YahF"
"chromosome","NC_000913.3",338325,339743,"+",945379,"yahG","b0321","NP_414855.1",472,"DUF1116 domain-containing protein YahG"
"chromosome","NC_000913.3",339769,340089,"+",945035,"yahH","b0322","YP_009518748.2",106,"putative uncharacterized protein YahH"
"chromosome","NC_000913.3",340165,341115,"+",944984,"yahI","b0323","NP_414857.1",316,"carbamate kinase-like protein YahI"
"chromosome","NC_000913.3",341125,342507,"+",944976,"yahJ","b0324","NP_414858.1",460,"amidohydrolase family protein YahJ"
"chromosome","NC_000913.3",342884,343933,"+",944975,"yahK","b0325","NP_414859.1",349,"aldehyde reductase, NADPH-dependent"
"chromosome","NC_000913.3",344176,344991,"+",944970,"yahL","b0326","NP_414860.1",271,"uncharacterized protein YahL"
"chromosome","NC_000913.3",345404,345649,"+",944969,"yahM","b0327","NP_414861.2",81,"uncharacterized protein YahM"
"chromosome","NC_000913.3",345666,346337,"-",944968,"yahN","b0328","NP_414862.1",223,"putative amino acid exporter YahN"
"chromosome","NC_000913.3",346484,346759,"+",944985,"yahO","b0329","NP_414863.1",91,"DUF1471 domain-containing protein YahO"
"chromosome","NC_000913.3",346857,348443,"-",944987,"prpR","b0330","NP_414864.1",528,"DNA-binding transcriptional dual regulator PrpR"
"chromosome","NC_000913.3",348682,349572,"+",944990,"prpB","b0331","NP_414865.1",296,"2-methylisocitrate lyase"
"chromosome","NC_000913.3",350012,351181,"+",947528,"prpC","b0333","NP_414867.1",389,"2-methylcitrate synthase"
"chromosome","NC_000913.3",351215,352666,"+",945931,"prpD","b0334","NP_414868.1",483,"2-methylcitrate dehydratase"
"chromosome","NC_000913.3",352706,354592,"+",946891,"prpE","b0335","NP_414869.1",628,"propionyl-CoA synthetase"
"chromosome","NC_000913.3",354922,356181,"+",944994,"codB","b0336","NP_414870.1",419,"cytosine transporter"
"chromosome","NC_000913.3",356171,357454,"+",944996,"codA","b0337","NP_414871.1",427,"cytosine/isoguanine deaminase"
"chromosome","NC_000913.3",357791,358690,"-",945001,"cynR","b0338","NP_414872.3",299,"DNA-binding transcriptional dual regulator CynR"
"chromosome","NC_000913.3",358799,359458,"+",946548,"cynT","b0339","NP_414873.1",219,"carbonic anhydrase 1"
"chromosome","NC_000913.3",359489,359959,"+",948998,"cynS","b0340","NP_414874.1",156,"cyanase"
"chromosome","NC_000913.3",359992,361146,"+",946770,"cynX","b0341","NP_414875.1",384,"cyanate transporter"
"chromosome","NC_000913.3",361249,361860,"-",945674,"lacA","b0342","NP_414876.1",203,"galactoside O-acetyltransferase"
"chromosome","NC_000913.3",361926,363179,"-",949083,"lacY","b0343","NP_414877.1",417,"lactose permease"
"chromosome","NC_000913.3",363231,366305,"-",945006,"lacZ","b0344","NP_414878.1",1024,"beta-galactosidase"
"chromosome","NC_000913.3",366428,367510,"-",945007,"lacI","b0345","NP_414879.3",360,"DNA-binding transcriptional repressor LacI"
"chromosome","NC_000913.3",367587,368420,"-",945938,"mhpR","b0346","NP_414880.2",277,"DNA-binding transcriptional activator MhpR"
"chromosome","NC_000913.3",368611,370275,"+",945197,"mhpA","b0347","NP_414881.1",554,"3-(3-hydroxyphenyl)propanoate hydroxylase"
"chromosome","NC_000913.3",370277,371221,"+",945047,"mhpB","b0348","NP_414882.1",314,"3-carboxyethylcatechol 2,3-dioxygenase"
"chromosome","NC_000913.3",371239,372105,"+",944954,"mhpC","b0349","NP_414883.5",288,"2-hydroxy-6-ketonona-2,4-dienedioate hydrolase"
"chromosome","NC_000913.3",372115,372924,"+",944768,"mhpD","b0350","NP_414884.2",269,"2-hydroxypentadienoate hydratase"
"chromosome","NC_000913.3",372921,373871,"+",945008,"mhpF","b0351","NP_414885.1",316,"acetaldehyde dehydrogenase (acetylating) MhpF"
"chromosome","NC_000913.3",373868,374881,"+",945012,"mhpE","b0352","NP_414886.1",337,"4-hydroxy-2-oxovalerate aldolase"
"chromosome","NC_000913.3",375459,376670,"+",944997,"mhpT","b0353","NP_414887.2",403,"3-hydroxyphenylpropionate/3-hydroxycinnamate:H(+) symporter"
"chromosome","NC_000913.3",376772,377311,"+",944993,"yaiL","b0354","NP_414888.4",179,"DUF2058 domain-containing protein YaiL"
"chromosome","NC_000913.3",377535,378368,"-",944991,"frmB","b0355","NP_414889.1",277,"S-formylglutathione hydrolase FrmB"
"chromosome","NC_000913.3",378462,379571,"-",944988,"frmA","b0356","NP_414890.1",369,"S-(hydroxymethyl)glutathione dehydrogenase"
"chromosome","NC_000913.3",379606,379881,"-",944986,"frmR","b0357","NP_414891.4",91,"DNA-binding transcriptional repressor FrmR"
"chromosome","NC_000913.3",380069,380842,"-",945014,"yaiO","b0358","NP_414892.1",257,"outer membrane protein YaiO"
"chromosome","NC_000913.3",381351,381716,"+",945025,"insC1","b0360","NP_414894.2",121,"IS2 element protein InsA"
"chromosome","NC_000913.3",381674,382579,"+",945203,"insD1","b0361","NP_414895.1",301,"IS2 element protein"
"chromosome","NC_000913.3",382739,383935,"-",945308,"yaiP","b0363","NP_414897.1",398,"putative glucosyltransferase"
"chromosome","NC_000913.3",383960,384079,"+",38094941,"ykiC","b4731","YP_009518749.1",39,"protein YkiC"
"chromosome","NC_000913.3",384059,384616,"-",946967,"yaiS","b0364","NP_414898.4",185,"putative deacetylase YaiS"
"chromosome","NC_000913.3",385232,386194,"+",945030,"tauA","b0365","NP_414899.2",320,"taurine ABC transporter periplasmic binding protein"
"chromosome","NC_000913.3",386207,386974,"+",945027,"tauB","b0366","NP_414900.1",255,"taurine ABC transporter ATP binding subunit"
"chromosome","NC_000913.3",386971,387798,"+",945026,"tauC","b0367","NP_414901.1",275,"taurine ABC transporter membrane subunit"
"chromosome","NC_000913.3",387795,388646,"+",945021,"tauD","b0368","NP_414902.1",283,"taurine dioxygenase"
"chromosome","NC_000913.3",388753,389727,"-",945017,"hemB","b0369","NP_414903.4",324,"porphobilinogen synthase"
"chromosome","NC_000913.3",391592,391648,"-",63925625,"ytiB","b4767","YP_010051175.1",18,"protein YtiB"
"chromosome","NC_000913.3",391739,392605,"-",945036,"insF2","b0372","NP_414906.1",288,"IS3 element protein InsF"
"chromosome","NC_000913.3",392602,392901,"-",946900,"insE2","b0373","NP_414907.2",99,"IS3 element protein InsE"
"chromosome","NC_000913.3",394506,395129,"+",946902,"iprA","b0375","NP_414909.2",207,"putative DNA-binding transcriptional regulator IprA"
"chromosome","NC_000913.3",395130,396287,"-",946904,"ampH","b0376","NP_414910.1",385,"peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase"
"chromosome","NC_000913.3",396639,397859,"+",946884,"sbmA","b0377","NP_414911.1",406,"peptide antibiotic/peptide nucleic acid transporter"
"chromosome","NC_000913.3",397872,398966,"+",945038,"yaiW","b0378","NP_414912.1",364,"surface-exposed outer membrane lipoprotein"
"chromosome","NC_000913.3",399025,399333,"-",945223,"yaiY","b0379","NP_414913.1",102,"DUF2755 domain-containing inner membrane protein YaiY"
"chromosome","NC_000913.3",399593,399805,"+",947355,"yaiZ","b0380","NP_414914.2",70,"DUF2754 domain-containing protein YaiZ"
